"provincia";"poblacion";"codigopostalid"
"Almería";"Tahal";"04279"
"Almería";"Uleila del Campo";"04279"
"Almería";"Los Gallardos";"04280"
"Almería";"Bédar";"04288"
"Almería";"Los Gallardos";"04288"
"Almería";"Sorbas";"04289"
"Almería";"Bédar";"04289"
"Almería";"Los Gallardos";"04289"
"Almería";"Alhama de Almería";"04400"
"Almería";"Huécija";"04409"
"Almería";"Alicún";"04409"
"Almería";"Benahadux";"04410"
"Almería";"Santa Fe de Mondújar";"04420"
"Almería";"Instinción";"04430"
"Almería";"Íllar";"04431"
"Almería";"Rágol";"04440"
"Almería";"Canjáyar";"04450"
"Almería";"Padules";"04458"
"Almería";"Almócita";"04458"
"Almería";"Beires";"04458"
"Almería";"Ohanes";"04459"
"Almería";"Fondón";"04460"
"Almería";"Láujar de Andarax";"04470"
"Almería";"Bayárcal";"04479"
"Almería";"Fondón";"04479"
"Almería";"Paterna del Río";"04479"
"Almería";"Alcolea";"04480"
"Almería";"Fi?ana";"04500"
"Almería";"Abla";"04510"
"Almería";"Abrucena";"04520"
"Almería";"Las Tres Villas";"04530"
"Almería";"Alboloduy";"04531"
"Almería";"Las Tres Villas";"04532"
"Almería";"Abrucena";"04533"
"Almería";"Nacimiento";"04540"
"Almería";"Gérgal";"04549"
"Almería";"Gérgal";"04550"
"Almería";"Gérgal";"04558"
"Almería";"Alboloduy";"04558"
"Almería";"Gérgal";"04559"
"Almería";"Gádor";"04560"
"Almería";"Alhabia";"04567"
"Almería";"Santa Cruz de Marchena";"04568"
"Almería";"Alsodux";"04568"
"Almería";"Terque";"04569"
"Almería";"Bentarique";"04569"
"Almería";"Huércal-Overa";"04600"
"Almería";"Albox";"04600"
"Almería";"Cuevas del Almanzora";"04610"
"Almería";"Cuevas del Almanzora";"04616"
"Almería";"Cuevas del Almanzora";"04617"
"Almería";"Cuevas del Almanzora";"04618"
"Almería";"Cuevas del Almanzora";"04619"
"Almería";"Vera";"04620"
"Almería";"Antas";"04628"
"Almería";"Antas";"04629"
"Almería";"Garrucha";"04630"
"Almería";"Mojácar";"04638"
"Almería";"Mojácar";"04639"
"Almería";"Turre";"04639"
"Almería";"Oria";"04640"
"Almería";"Pulpí";"04640"
"Almería";"Cuevas del Almanzora";"04647"
"Almería";"Pulpí";"04647"
"Almería";"Pulpí";"04648"
"Almería";"Cuevas del Almanzora";"04648"
"Almería";"Pulpí";"04649"
"Almería";"Zurgena";"04650"
"Almería";"Terque";"04659"
"Almería";"Arboleas";"04660"
"Almería";"Zurgena";"04661"
"Almería";"Taberno";"04661"
"Almería";"Huércal-Overa";"04662"
"Almería";"Zurgena";"04662"
"Almería";"Huércal-Overa";"04690"
"Almería";"Huércal-Overa";"04691"
"Almería";"Taberno";"04692"
"Almería";"Huércal-Overa";"04692"
"Almería";"Albox";"04692"
"Almería";"Huércal-Overa";"04693"
"Almería";"Huércal-Overa";"04694"
"Almería";"El Ejido";"04700"
"Almería";"El Ejido";"04710"
"Almería";"El Ejido";"04711"
"Almería";"El Ejido";"04712"
"Almería";"Berja";"04713"
"Almería";"El Ejido";"04715"
"Almería";"El Ejido";"04716"
"Almería";"Roquetas de Mar";"04720"
"Almería";"Vícar";"04727"
"Almería";"Felix";"04728"
"Almería";"Enix";"04729"
"Almería";"Vícar";"04738"
"Almería";"Roquetas de Mar";"04740"
"Almería";"Roquetas de Mar";"04741"
"Almería";"Roquetas de Mar";"04743"
"Almería";"La Mojonera";"04745"
"Almería";"La Mojonera";"04746"
"Almería";"Dalías";"04750"
"Almería";"Berja";"04760"
"Almería";"Alcolea";"04768"
"Almería";"Berja";"04768"
"Almería";"Berja";"04769"
"Almería";"Adra";"04770"
"Almería";"Adra";"04778"
"Almería";"Adra";"04779"
"Almería";"Paterna del Río";"04779"
"Almería";"Bayárcal";"04779"
"Almería";"Albox";"04800"
"Almería";"Partaloa";"04810"
"Almería";"Oria";"04810"
"Almería";"Oria";"04811"
"Almería";"Albox";"04812"
"Almería";"Oria";"04813"
"Almería";"Albox";"04813"
"Almería";"Albox";"04814"
"Almería";"Cantoria";"04815"
"Almería";"Vélez-Rubio";"04820"
"Almería";"Chirivel";"04825"
"Almería";"Vélez-Rubio";"04826"
"Almería";"Vélez-Rubio";"04827"
"Almería";"Vélez-Rubio";"04828"
"Almería";"Vélez-Rubio";"04829"
"Almería";"Vélez-Blanco";"04829"
"Almería";"Vélez-Blanco";"04830"
"Almería";"María";"04838"
"Almería";"Vélez-Blanco";"04839"
"Almería";"María";"04839"
"Almería";"Cantoria";"04850"
"Almería";"Albánchez";"04857"
"Almería";"Cantoria";"04858"
"Almería";"Albánchez";"04858"
"Almería";"Cóbdar";"04859"
"Almería";"Chercos";"04859"
"Almería";"Líjar";"04859"
"Almería";"Olula del Río";"04860"
"Almería";"Macael";"04867"
"Almería";"Laroya";"04868"
"Almería";"Fines";"04869"
"Almería";"Purchena";"04870"
"Almería";"Lúcar";"04877"
"Almería";"Somontín";"04877"
"Almería";"Sierro";"04878"
"Almería";"Suflí";"04878"
"Almería";"Urrácal";"04879"
"Almería";"Tíjola";"04880"
"Almería";"Lúcar";"04887"
"Almería";"Tíjola";"04887"
"Almería";"Armu?a de Almanzora";"04888"
"Almería";"Bayarque";"04888"
"Almería";"Tíjola";"04889"
"Almería";"Bacares";"04889"
"Almería";"Serón";"04890"
"Almería";"Serón";"04897"
"Almería";"Alcóntar";"04897"
"Almería";"Serón";"04898"
"Almería";"Alcóntar";"04898"
"Almería";"Serón";"04899"
"Almería";"Oria";"04899"
"Almería";"Huércal-Overa";"04964"
"Ávila";"Ávila";"05001"
"Ávila";"Ávila";"05002"
"Ávila";"Ávila";"05003"
"Ávila";"Ávila";"05004"
"Ávila";"Ávila";"05005"
"Ávila";"Navaluenga";"05100"
"Ávila";"El Barraco";"05110"
"Ávila";"San Juan de la Nava";"05111"
"Ávila";"Burgohondo";"05113"
"Ávila";"Villanueva de Ávila";"05114"
"Ávila";"Serranillos";"05115"
"Ávila";"Navarrevisca";"05115"
"Ávila";"Serranillos";"05116"
"Ávila";"Navalmoral";"05120"
"Ávila";"Navarredondilla";"05120"
"Ávila";"San Juan del Molinillo";"05120"
"Ávila";"Navaquesera";"05122"
"Ávila";"Navatalgordo";"05122"
"Ávila";"Navalosa";"05123"
"Ávila";"Hoyocasero";"05123"
"Ávila";"Solosancho";"05130"
"Ávila";"La Hija de Dios";"05131"
"Ávila";"Mengamu?oz";"05131"
"Ávila";"Narros del Puerto";"05131"
"Ávila";"Hoyos de Miguel Mu?oz";"05132"
"Ávila";"San Martín del Pimpollar";"05132"
"Ávila";"Cepeda la Mora";"05132"
"Ávila";"San Martín de la Vega del Alberche";"05133"
"Ávila";"Navadijos";"05134"
"Ávila";"Navalacruz";"05134"
"Ávila";"Garganta del Villar";"05134"
"Ávila";"Marlín";"05140"
"Ávila";"Bularros";"05140"
"Ávila";"Casasola";"05140"
"Ávila";"Martiherrero";"05140"
"Ávila";"Chamartín";"05141"
"Ávila";"Sanchorreja";"05141"
"Ávila";"Narrillos del Rebollar";"05141"
"Ávila";"Gallegos de Altamiros";"05141"
"Ávila";"Valdecasa";"05143"
"Ávila";"San Juan del Olmo";"05145"
"Ávila";"Mu?ico";"05145"
"Ávila";"Manjabálago y Ortigosa de Rioalmar";"05145"
"Ávila";"El Parral";"05146"
"Ávila";"Herreros de Suso";"05146"
"Ávila";"San García de Ingelmos";"05146"
"Ávila";"Mancera de Arriba";"05146"
"Ávila";"Mirue?a de los Infanzones";"05146"
"Ávila";"Blascomillán";"05146"
"Ávila";"Vita";"05146"
"Ávila";"Gallegos de Sobrinos";"05147"
"Ávila";"Hurtumpascual";"05147"
"Ávila";"Cabezas del Villar";"05148"
"Ávila";"Solana de Rioalmar";"05149"
"Ávila";"Cillán";"05149"
"Ávila";"Riocabado";"05150"
"Ávila";"San Miguel de Serrezuela";"05150"
"Ávila";"Pascualcobo";"05150"
"Ávila";"Diego del Carpio";"05151"
"Ávila";"Martínez";"05151"
"Ávila";"Martínez";"05152"
"Ávila";"Arevalillo";"05153"
"Ávila";"El Mirón";"05153"
"Ávila";"Collado del Mirón";"05153"
"Ávila";"Malpartida de Corneja";"05153"
"Ávila";"Becedillas";"05153"
"Ávila";"Narrillos del Álamo";"05154"
"Ávila";"El Mirón";"05154"
"Ávila";"Zapardiel de la Ca?ada";"05154"
"Ávila";"Ávila";"05160"
"Ávila";"Mingorría";"05161"
"Ávila";"Las Berlanas";"05162"
"Ávila";"Gotarrendura";"05163"
"Ávila";"Monsalupe";"05163"
"Ávila";"Pe?alba de Ávila";"05163"
"Ávila";"El Oso";"05164"
"Ávila";"Riocabado";"05164"
"Ávila";"San Pascual";"05164"
"Ávila";"Hernansancho";"05164"
"Ávila";"Villanueva de Gómez";"05164"
"Ávila";"Pedro-Rodríguez";"05165"
"Ávila";"Ti?osillos";"05165"
"Ávila";"Cabizuela";"05165"
"Ávila";"El Bohodón";"05165"
"Ávila";"El Tiemblo";"05170"
"Ávila";"Riofrío";"05190"
"Ávila";"Niharra";"05191"
"Ávila";"Mironcillo";"05191"
"Ávila";"Mu?opepe";"05192"
"Ávila";"La Colilla";"05192"
"Ávila";"La Serrada";"05192"
"Ávila";"Santa María del Cubillo";"05193"
"Ávila";"Ojos-Albos";"05193"
"Ávila";"Berrocalejo de Aragona";"05194"
"Ávila";"Ávila";"05194"
"Ávila";"Mediana de Voltoya";"05194"
"Ávila";"Ávila";"05195"
"Ávila";"Herradón de Pinares";"05196"
"Ávila";"Tornadizos de Ávila";"05196"
"Ávila";"El Fresno";"05197"
"Ávila";"Gemu?o";"05197"
"Ávila";"Ávila";"05197"
"Ávila";"Sotalbo";"05198"
"Ávila";"Arévalo";"05200"
"Ávila";"Horcajo de las Torres";"05210"
"Ávila";"San Juan de la Encinilla";"05210"
"Ávila";"Cabezas del Pozo";"05211"
"Ávila";"Cisla";"05211"
"Ávila";"Cantiveros";"05211"
"Ávila";"Bernuy-Zapardiel";"05211"
"Ávila";"Canales";"05212"
"Ávila";"Fuente el Saúz";"05212"
"Ávila";"Villanueva del Aceral";"05212"
"Ávila";"Fuentes de A?o";"05212"
"Ávila";"Aldeaseca";"05212"
"Ávila";"Langa";"05213"
"Ávila";"Sinlabajos";"05215"
"Ávila";"Palacios de Goda";"05215"
"Ávila";"Donvidas";"05215"
"Ávila";"Nava de Arévalo";"05216"
"Ávila";"San Vicente de Arévalo";"05217"
"Ávila";"Donjimeno";"05217"
"Ávila";"Cabezas de Alambre";"05217"
"Ávila";"Constanzana";"05217"
"Ávila";"Madrigal de las Altas Torres";"05220"
"Ávila";"Barromán";"05229"
"Ávila";"Castellanos de Zapardiel";"05229"
"Ávila";"San Esteban de Zapardiel";"05229"
"Ávila";"Bercial de Zapardiel";"05229"
"Ávila";"Las Navas del Marqués";"05230"
"Ávila";"Las Navas del Marqués";"05239"
"Ávila";"Peguerinos";"05239"
"Ávila";"Navalperal de Pinares";"05240"
"Ávila";"El Hoyo de Pinares";"05250"
"Ávila";"Cebreros";"05260"
"Ávila";"San Bartolomé de Pinares";"05267"
"Ávila";"Herradón de Pinares";"05268"
"Ávila";"Santa Cruz de Pinares";"05268"
"Ávila";"El Tiemblo";"05270"
"Ávila";"El Barraco";"05278"
"Ávila";"El Tiemblo";"05278"
"Ávila";"El Tiemblo";"05279"
"Ávila";"Mingorría";"05280"
"Ávila";"San Esteban de los Patos";"05289"
"Ávila";"Tolba?os";"05289"
"Ávila";"Sanchidrián";"05290"
"Ávila";"Blascosancho";"05290"
"Ávila";"Maello";"05291"
"Ávila";"Vega de Santa María";"05292"
"Ávila";"Pozanco";"05292"
"Ávila";"Santo Domingo de las Posadas";"05292"
"Ávila";"Velayos";"05292"
"Ávila";"Pajares de Adaja";"05292"
"Ávila";"Herradón de Pinares";"05294"
"Ávila";"Espinosa de los Caballeros";"05296"
"Ávila";"Adanero";"05296"
"Ávila";"Gutierre-Mu?oz";"05296"
"Ávila";"Orbita";"05296"
"Ávila";"Tolba?os";"05298"
"Ávila";"Rasueros";"05298"
"Ávila";"Mamblas";"05298"
"Ávila";"Blasconu?o de Matacabras";"05299"
"Ávila";"Moraleja de Matacabras";"05299"
"Ávila";"Crespos";"05300"
"Ávila";"Vi?egra de Mora?a";"05309"
"Ávila";"Rivilla de Barajas";"05309"
"Ávila";"Mu?ogrande";"05309"
"Ávila";"Crespos";"05309"
"Ávila";"Collado de Contreras";"05309"
"Ávila";"Fontiveros";"05310"
"Ávila";"Carde?osa";"05320"
"Ávila";"Bularros";"05340"
"Ávila";"Aveinte";"05340"
"Ávila";"San Pedro del Arroyo";"05350"
"Ávila";"Villaflor";"05357"
"Ávila";"Aveinte";"05357"
"Ávila";"Mu?ogrande";"05357"
"Ávila";"Grandes y San Martín";"05357"
"Ávila";"Brabos";"05357"
"Ávila";"Sigeres";"05357"
"Ávila";"Santo Tomé de Zabarcos";"05357"
"Ávila";"Mu?omer del Peco";"05358"
"Ávila";"Narros de Saldue?a";"05358"
"Ávila";"Albornos";"05358"
"Ávila";"San Juan de la Encinilla";"05358"
"Ávila";"Papatrigo";"05358"
"Ávila";"Hoyos del Espino";"05364"
"Ávila";"Narros del Castillo";"05370"
"Ávila";"Flores de Ávila";"05370"
"Ávila";"Mu?osancho";"05380"
"Ávila";"Blascomillán";"05380"
"Ávila";"Gimialcón";"05380"
"Ávila";"Salvadiós";"05380"
"Ávila";"Arenas de San Pedro";"05400"
"Ávila";"Mombeltrán";"05410"
"Ávila";"San Esteban del Valle";"05412"
"Ávila";"Santa Cruz del Valle";"05413"
"Ávila";"Villarejo del Valle";"05413"
"Ávila";"Cuevas del Valle";"05414"
"Ávila";"El Hornillo";"05415"
"Ávila";"El Arenal";"05416"
"Ávila";"Guisando";"05417"
"Ávila";"Arenas de San Pedro";"05418"
"Ávila";"Sotillo de la Adrada";"05420"
"Ávila";"Fresnedilla";"05427"
"Ávila";"Higuera de las Due?as";"05427"
"Ávila";"Casillas";"05428"
"Ávila";"Navahondilla";"05429"
"Ávila";"Casillas";"05429"
"Ávila";"Santa María del Tiétar";"05429"
"Ávila";"La Adrada";"05430"
"Ávila";"Piedralaves";"05440"
"Ávila";"Casavieja";"05450"
"Ávila";"Gavilanes";"05460"
"Ávila";"Mijares";"05461"
"Ávila";"Pedro Bernardo";"05470"
"Ávila";"Candeleda";"05480"
"Ávila";"Candeleda";"05489"
"Ávila";"Lanzahíta";"05490"
"Ávila";"Mombeltrán";"05491"
"Ávila";"Poyales del Hoyo";"05492"
"Ávila";"Piedrahíta";"05500"
"Ávila";"Santa María del Berrocal";"05510"
"Ávila";"Santa María del Berrocal";"05511"
"Ávila";"Burgohondo";"05513"
"Ávila";"Bonilla de la Sierra";"05514"
"Ávila";"Tórtoles";"05514"
"Ávila";"San Miguel de Corneja";"05514"
"Ávila";"Mesegar de Corneja";"05514"
"Ávila";"Navaescurial";"05514"
"Ávila";"Piedrahíta";"05515"
"Ávila";"Villar de Corneja";"05516"
"Ávila";"San Bartolomé de Corneja";"05516"
"Ávila";"Hoyorredondo";"05516"
"Asturias";"Gijón";"05519"
"Ávila";"La Torre";"05520"
"Ávila";"Padiernos";"05520"
"Ávila";"Salobral";"05520"
"Ávila";"Mu?ogalindo";"05530"
"Ávila";"Santa María del Arroyo";"05530"
"Ávila";"Mu?ana";"05540"
"Ávila";"Piedralaves";"05540"
"Ávila";"La Torre";"05540"
"Ávila";"Mu?otello";"05560"
"Ávila";"Amavida";"05560"
"Ávila";"Vadillo de la Sierra";"05560"
"Ávila";"Villatoro";"05560"
"Ávila";"Poveda";"05560"
"Ávila";"Pradosegar";"05560"
"Ávila";"Bonilla de la Sierra";"05570"
"Ávila";"Navacepedilla de Corneja";"05571"
"Ávila";"Villafranca de la Sierra";"05571"
"Ávila";"Casas del Puerto";"05571"
"Ávila";"Santa María de los Caballeros";"05580"
"Ávila";"Aldeanueva de Santa Cruz";"05580"
"Ávila";"Avellaneda";"05580"
"Ávila";"Santa María de los Caballeros";"05581"
"Ávila";"Villanueva del Campillo";"05591"
"Ávila";"Santiago del Collado";"05592"
"Ávila";"La Aldehuela";"05593"
"Ávila";"El Barco de Ávila";"05600"
"Ávila";"Becedas";"05610"
"Ávila";"Gilbuena";"05619"
"Ávila";"San Bartolomé de Béjar";"05619"
"Ávila";"Neila de San Miguel";"05619"
"Ávila";"Medinilla";"05619"
"Ávila";"La Carrera";"05620"
"Ávila";"Puerto Castilla";"05621"
"Ávila";"Solana de Ávila";"05621"
"Ávila";"Santiago del Tormes";"05630"
"Ávila";"Bohoyo";"05630"
"Ávila";"Zapardiel de la Ribera";"05631"
"Ávila";"Navalperal de Tormes";"05631"
"Ávila";"San Juan de Gredos";"05632"
"Ávila";"Navalperal de Tormes";"05632"
"Ávila";"San Juan de Gredos";"05633"
"Ávila";"Hoyos del Collado";"05634"
"Ávila";"Hoyos del Espino";"05634"
"Ávila";"Navarredonda de Gredos";"05635"
"Ávila";"Gavilanes";"05640"
"Ávila";"Los Llanos de Tormes";"05690"
"Ávila";"Bohoyo";"05690"
"Ávila";"Solana de Ávila";"05691"
"Ávila";"El Losar del Barco";"05692"
"Ávila";"Umbrías";"05693"
"Ávila";"Gil García";"05693"
"Ávila";"Becedas";"05694"
"Ávila";"Junciana";"05694"
"Ávila";"La Horcajada";"05695"
"Ávila";"San Lorenzo de Tormes";"05696"
"Ávila";"La Horcajada";"05696"
"Ávila";"Nava del Barco";"05697"
"Ávila";"Navatejares";"05697"
"Ávila";"Tormellas";"05697"
"Ávila";"Navalonguilla";"05697"
"Badajoz";"Badajoz";"06001"
"Badajoz";"Badajoz";"06002"
"Badajoz";"Badajoz";"06003"
"Badajoz";"Badajoz";"06004"
"Badajoz";"Badajoz";"06005"
"Badajoz";"Badajoz";"06006"
"Badajoz";"Badajoz";"06007"
"Badajoz";"Badajoz";"06008"
"Badajoz";"Badajoz";"06009"
"Badajoz";"Badajoz";"06010"
"Badajoz";"Badajoz";"06011"
"Badajoz";"Olivenza";"06100"
"Badajoz";"Cheles";"06105"
"Badajoz";"Olivenza";"06106"
"Badajoz";"Olivenza";"06107"
"Badajoz";"Olivenza";"06108"
"Badajoz";"Olivenza";"06109"
"Badajoz";"Villanueva del Fresno";"06110"
"Badajoz";"Oliva de la Frontera";"06120"
"Badajoz";"Zahínos";"06129"
"Badajoz";"Valverde de Leganés";"06130"
"Badajoz";"Alconchel";"06131"
"Badajoz";"Higuera de Vargas";"06132"
"Badajoz";"Táliga";"06133"
"Badajoz";"Valencia del Mombuey";"06134"
"Badajoz";"Talavera la Real";"06140"
"Badajoz";"Santa Marta";"06150"
"Badajoz";"Barcarrota";"06160"
"Badajoz";"La Albuera";"06170"
"Badajoz";"Badajoz";"06170"
"Badajoz";"Almendral";"06171"
"Badajoz";"Torre de Miguel Sesmero";"06172"
"Badajoz";"Nogales";"06173"
"Badajoz";"Salvaleón";"06174"
"Badajoz";"La Haba";"06174"
"Badajoz";"Salvatierra de los Barros";"06175"
"Badajoz";"La Morera";"06176"
"Badajoz";"La Parra";"06176"
"Badajoz";"Valle de Matamoros";"06177"
"Badajoz";"Valle de Santa Ana";"06178"
"Badajoz";"Badajoz";"06180"
"Badajoz";"Badajoz";"06181"
"Badajoz";"Badajoz";"06182"
"Badajoz";"Badajoz";"06183"
"Badajoz";"Pueblonuevo del Guadiana";"06184"
"Badajoz";"Valdelacalzada";"06185"
"Badajoz";"Guadiana del Caudillo";"06186"
"Badajoz";"Lobón";"06187"
"Badajoz";"La Roca de la Sierra";"06190"
"Badajoz";"Puebla de Obando";"06191"
"Badajoz";"Villar del Rey";"06192"
"Badajoz";"Badajoz";"06193"
"Badajoz";"Badajoz";"06194"
"Badajoz";"Badajoz";"06195"
"Badajoz";"Corte de Peleas";"06196"
"Badajoz";"Solana de los Barros";"06196"
"Badajoz";"Entrín Bajo";"06197"
"Badajoz";"Solana de los Barros";"06198"
"Badajoz";"Almendralejo";"06200"
"Badajoz";"Aceuchal";"06207"
"Badajoz";"Villalba de los Barros";"06208"
"Badajoz";"Solana de los Barros";"06209"
"Badajoz";"Torremejía";"06210"
"Badajoz";"Villafranca de los Barros";"06220"
"Badajoz";"Ribera del Fresno";"06225"
"Badajoz";"Hinojosa del Valle";"06226"
"Badajoz";"Llera";"06227"
"Badajoz";"Hornachos";"06228"
"Badajoz";"Puebla del Prior";"06229"
"Badajoz";"Los Santos de Maimona";"06230"
"Badajoz";"Fuente de Cantos";"06240"
"Badajoz";"Carmonita";"06249"
"Badajoz";"Calzadilla de los Barros";"06249"
"Badajoz";"Bienvenida";"06250"
"Badajoz";"Monesterio";"06260"
"Badajoz";"Segura de León";"06270"
"Badajoz";"Fuentes de León";"06280"
"Badajoz";"Usagre";"06290"
"Badajoz";"Montemolín";"06291"
"Badajoz";"Calera de León";"06292"
"Badajoz";"Cabeza la Vaca";"06293"
"Badajoz";"Zafra";"06300"
"Badajoz";"Puebla de Sancho Pérez";"06310"
"Badajoz";"Medina de las Torres";"06320"
"Badajoz";"Atalaya";"06329"
"Badajoz";"Valencia del Ventoso";"06330"
"Badajoz";"Fregenal de la Sierra";"06340"
"Badajoz";"Higuera la Real";"06350"
"Badajoz";"Fuente del Maestre";"06360"
"Badajoz";"Burguillos del Cerro";"06370"
"Badajoz";"Valverde de Burguillos";"06378"
"Badajoz";"Jerez de los Caballeros";"06380"
"Badajoz";"Jerez de los Caballeros";"06389"
"Badajoz";"Feria";"06390"
"Badajoz";"La Lapa";"06391"
"Badajoz";"Puebla de Sancho Pérez";"06392"
"Badajoz";"Alconera";"06393"
"Badajoz";"Bodonal de la Sierra";"06394"
"Badajoz";"Don Benito";"06400"
"Badajoz";"Guare?a";"06410"
"Badajoz";"Aceuchal";"06410"
"Badajoz";"Santa Amalia";"06410"
"Badajoz";"Don Benito";"06410"
"Badajoz";"Medellín";"06411"
"Badajoz";"Don Benito";"06412"
"Badajoz";"Mengabril";"06413"
"Badajoz";"Castuera";"06420"
"Badajoz";"Monterrubio de la Serena";"06427"
"Badajoz";"Benquerencia de la Serena";"06428"
"Badajoz";"Benquerencia de la Serena";"06429"
"Badajoz";"Zalamea de la Serena";"06430"
"Badajoz";"Esparragosa de la Serena";"06439"
"Badajoz";"Malpartida de la Serena";"06440"
"Badajoz";"Higuera de la Serena";"06441"
"Badajoz";"Retamal de Llerena";"06442"
"Badajoz";"Campillo de Llerena";"06443"
"Badajoz";"Valencia de las Torres";"06444"
"Badajoz";"Higuera de Llerena";"06445"
"Badajoz";"Quintana de la Serena";"06450"
"Badajoz";"Valle de la Serena";"06458"
"Badajoz";"Campanario";"06459"
"Badajoz";"Campanario";"06460"
"Badajoz";"Magacela";"06468"
"Badajoz";"La Coronada";"06469"
"Badajoz";"Guare?a";"06470"
"Badajoz";"Villagonzalo";"06473"
"Badajoz";"Valdetorres";"06474"
"Badajoz";"Oliva de Mérida";"06475"
"Badajoz";"Palomas";"06476"
"Badajoz";"Puebla de la Reina";"06477"
"Badajoz";"Manchita";"06478"
"Badajoz";"Cristina";"06479"
"Badajoz";"Montijo";"06480"
"Badajoz";"La Nava de Santiago";"06486"
"Badajoz";"Cordobilla de Lácara";"06487"
"Badajoz";"Carmonita";"06488"
"Badajoz";"Montijo";"06489"
"Badajoz";"Puebla de la Calzada";"06490"
"Badajoz";"Lobón";"06498"
"Badajoz";"Montijo";"06499"
"Badajoz";"San Vicente de Alcántara";"06500"
"Badajoz";"Alburquerque";"06510"
"Badajoz";"La Codosera";"06518"
"Badajoz";"Alburquerque";"06519"
"Badajoz";"Cabeza del Buey";"06600"
"Badajoz";"Pe?alsordo";"06610"
"Badajoz";"Zarza-Capilla";"06611"
"Badajoz";"Capilla";"06612"
"Badajoz";"Benquerencia de la Serena";"06613"
"Badajoz";"Cabeza del Buey";"06614"
"Badajoz";"Benquerencia de la Serena";"06615"
"Badajoz";"Esparragosa de Lares";"06620"
"Badajoz";"Puebla de Alcocer";"06630"
"Badajoz";"Talarrubias";"06640"
"Badajoz";"Siruela";"06650"
"Badajoz";"Garlitos";"06656"
"Badajoz";"Risco";"06657"
"Badajoz";"Tamurejo";"06658"
"Badajoz";"Baterno";"06659"
"Badajoz";"Fuenlabrada de los Montes";"06660"
"Badajoz";"Herrera del Duque";"06670"
"Badajoz";"Villarta de los Montes";"06678"
"Badajoz";"Herrera del Duque";"06679"
"Badajoz";"Castilblanco";"06680"
"Badajoz";"Valdecaballeros";"06689"
"Badajoz";"Garbayuela";"06690"
"Badajoz";"Helechosa de los Montes";"06692"
"Badajoz";"Villanueva de la Serena";"06700"
"Badajoz";"Villanueva de la Serena";"06710"
"Badajoz";"Don Benito";"06711"
"Badajoz";"Villanueva de la Serena";"06712"
"Badajoz";"Acedera";"06713"
"Badajoz";"La Haba";"06714"
"Badajoz";"Rena";"06715"
"Badajoz";"Villar de Rena";"06716"
"Badajoz";"Don Benito";"06717"
"Badajoz";"Villar de Rena";"06717"
"Badajoz";"Villanueva de la Serena";"06718"
"Badajoz";"Villanueva de la Serena";"06720"
"Badajoz";"Navalvillar de Pela";"06730"
"Badajoz";"Acedera";"06730"
"Badajoz";"Navalvillar de Pela";"06731"
"Badajoz";"Orellana la Vieja";"06740"
"Badajoz";"Orellana de la Sierra";"06750"
"Badajoz";"Navalvillar de Pela";"06760"
"Badajoz";"Casas de Don Pedro";"06770"
"Badajoz";"Mérida";"06800"
"Badajoz";"Calamonte";"06810"
"Badajoz";"Don Álvaro";"06820"
"Badajoz";"La Zarza";"06830"
"Badajoz";"Alange";"06840"
"Badajoz";"Arroyo de San Serván";"06850"
"Badajoz";"Esparragalejo";"06860"
"Badajoz";"La Garrovilla";"06870"
"Badajoz";"Torremayor";"06880"
"Badajoz";"Valverde de Mérida";"06890"
"Badajoz";"Mirandilla";"06891"
"Badajoz";"Trujillanos";"06892"
"Badajoz";"San Pedro de Mérida";"06893"
"Badajoz";"Aljucén";"06894"
"Badajoz";"El Carrascalejo";"06894"
